stype,p,ootype,propType,scnt,ocnt,cnt,min_sp,max_sp,avg_sp
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,1350,16529,17313,1,25,19.162536822041240686189569
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#topConceptOf,http://eurovoc.europa.eu/schema#MicroThesaurus,object,559,128,560,1,3,1.966071428571428571428571
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#topConceptOf,http://eurovoc.europa.eu/schema#Thesaurus,object,538,1,538,2,3,2.001858736059479553903346
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,559,129,1098,1,3,1.983606557377049180327869
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2008/05/skos-xl#altLabel,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,6801,193877,193877,1,438,68.613713849502519638740026
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2008/05/skos-xl#altLabel,http://www.w3.org/2008/05/skos-xl#Label,object,6801,193877,193877,1,438,68.613713849502519638740026
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2008/05/skos-xl#prefLabel,http://www.w3.org/2008/05/skos-xl#Label,object,7104,191819,191819,27,29,27.001616106850729072719595
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://eurovoc.europa.eu/schema#approvedForRelease,http://www.w3.org/2001/XMLSchema#string,data,21,1,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://eurovoc.europa.eu/schema#hasPolyHierarchy,http://www.w3.org/2001/XMLSchema#boolean,data,21,2,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://publications.europa.eu/ontology/euvoc#status,,data,21,1,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://purl.org/dc/elements/1.1/identifier,http://eurovoc.europa.eu,data,21,21,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://publications.europa.eu/ontology/euvoc#DomainEurovoc,object,21,4,84,4,4,4.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/2002/07/owl#versionInfo,http://www.w3.org/2001/XMLSchema#string,data,21,1,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/2004/02/skos/core#inScheme,http://eurovoc.europa.eu/schema#MicroThesaurus,object,21,1,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,21,1,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/2004/02/skos/core#notation,http://eurovoc.europa.eu,data,21,21,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,21,567,567,27,27,27.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/2004/02/skos/core#topConceptOf,http://eurovoc.europa.eu/schema#MicroThesaurus,object,21,1,21,1,1,1.0
http://publications.europa.eu/ontology/euvoc#DomainEurovoc,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,21,1,21,1,1,1.0
